"tip_label","kingdom","phylum","class","order","family","genus","species","order2","alpha","family2","hab1","hab2","habitat_preference","num_present","family_common"
"otu_13725","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_1838","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_1444","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_1725","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",7,"Nannocystaceae"
"otu_3027","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_561","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",7,"Nannocystaceae"
"otu_5581","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_2050","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_3674","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",8,"Nannocystaceae"
"otu_1708","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",8,"Nannocystaceae"
"otu_6198","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_16149","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Nannocystaceae"
"otu_8094","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",9,"Nannocystaceae"
"otu_1698","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_7374","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",7,"Nannocystaceae"
"otu_870","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",11,"Nannocystaceae"
"otu_21649","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_4842","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_13745","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_524","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Nannocystaceae"
"otu_10815","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_6651","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",4,"Nannocystaceae"
"otu_4471","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_296","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",5,"Nannocystaceae"
"otu_288","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_4297","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Nannocystaceae"
"otu_449","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_8127","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_16341","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_11650","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",5,"Nannocystaceae"
"otu_4277","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_7292","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Nannocystaceae"
"otu_6595","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_1474","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_5277","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_1327","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",7,"Nannocystaceae"
"otu_1100","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_178","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_3189","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_2034","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_7790","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_357","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_8978","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_2492","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_14645","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Nannocystaceae"
"otu_10806","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Nannocystaceae"
"otu_15366","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",6,"Nannocystaceae"
"otu_422","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_10810","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",11,"Nannocystaceae"
"otu_15514","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_17939","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Nannocystaceae"
"otu_4599","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",19,"Nannocystaceae"
"otu_6585","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",9,"Nannocystaceae"
"otu_5650","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Nannocystaceae"
"otu_4432","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",11,"Nannocystaceae"
"otu_2853","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Nannocystaceae"
"otu_9779","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Nannocystaceae"
"otu_7967","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",8,"Nannocystaceae"
"otu_14468","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Nannocystaceae"
"otu_1971","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",9,"Nannocystaceae"
"otu_7999","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","freshwater","mud_and_shore","freshwater:mud_and_shore",6,"Nannocystaceae"
"otu_5214","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",7,"Nannocystaceae"
"otu_4441","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",5,"Nannocystaceae"
"otu_1340","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","freshwater","freshwater",4,"Nannocystaceae"
"otu_6205","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","freshwater","freshwater",9,"Nannocystaceae"
"otu_2961","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",8,"Nannocystaceae"
"otu_9565","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",12,"Nannocystaceae"
"otu_2045","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","freshwater","freshwater",6,"Nannocystaceae"
"otu_928","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",6,"Nannocystaceae"
"otu_8210","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_2349","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","freshwater","freshwater","freshwater",5,"Nannocystaceae"
"otu_5834","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_3888","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","freshwater","freshwater","freshwater",8,"Nannocystaceae"
"otu_23118","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","generalist","generalist","generalist",5,"Nannocystaceae"
"otu_2773","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_177","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",10,"Nannocystaceae"
"otu_12598","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_8261","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Plesiocystis","Plesiocystis pacifica","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",5,"Nannocystaceae"
"otu_1690","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_2408","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",6,"Nannocystaceae"
"otu_6399","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","mud_and_shore","mud_and_shore",4,"Nannocystaceae"
"otu_5244","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Enhygromyxa","Enhygromyxa salina","Nannocystales",1,"Nannocystaceae","mud_and_shore","terrestrial","mud_and_shore:terrestrial",8,"Nannocystaceae"
"otu_1759","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",6,"Nannocystaceae"
"otu_633","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",11,"Nannocystaceae"
"otu_3437","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",12,"Nannocystaceae"
"otu_8148","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Nannocystaceae"
"otu_4720","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",13,"Nannocystaceae"
"otu_317","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis exedens","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",29,"Nannocystaceae"
"otu_6939","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",7,"Nannocystaceae"
"otu_4532","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",4,"Nannocystaceae"
"otu_3504","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","generalist","generalist","generalist",6,"Nannocystaceae"
"otu_1219","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",9,"Nannocystaceae"
"otu_1263","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",5,"Nannocystaceae"
"otu_9070","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",4,"Nannocystaceae"
"otu_2631","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",6,"Nannocystaceae"
"otu_13476","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","freshwater","terrestrial","freshwater:terrestrial",11,"Nannocystaceae"
"otu_6923","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Nannocystis sp013812955","Nannocystales",1,"Nannocystaceae","terrestrial","terrestrial","terrestrial",12,"Nannocystaceae"
