generation,rank_1,rank_2,swapAccepted
1381000,2,4,0
1382000,2,4,0
1383000,1,4,0
1384000,1,3,0
1385000,1,3,0
1386000,2,4,0
1387000,2,3,0
1388000,2,4,0
1389000,1,4,0
1390000,1,4,0
1391000,1,2,0
1392000,3,4,1
1393000,1,2,1
1394000,1,4,1
1395000,2,3,1
1396000,1,3,1
1397000,1,2,0
1398000,2,4,0
1399000,2,3,1
1400000,3,4,0
1401000,1,2,1
1402000,1,2,1
1403000,1,2,1
1404000,2,4,0
1405000,3,4,1
1406000,1,3,0
1407000,2,3,1
1408000,3,4,0
1409000,2,4,1
1410000,1,4,0
1411000,1,3,0
1412000,1,3,0
1413000,2,3,1
1414000,3,4,1
1415000,1,4,0
1416000,1,3,0
1417000,2,4,1
1418000,1,2,1
1419000,2,4,0
1420000,1,3,1
1421000,3,4,1
1422000,1,3,1
1423000,1,3,1
1424000,1,4,1
1425000,3,4,1
1426000,1,3,1
1427000,1,3,1
1428000,2,3,1
1429000,1,2,1
1430000,1,3,1
1431000,1,3,0
1432000,3,4,1
1433000,2,3,1
1434000,1,4,0
1435000,3,4,1
1436000,2,3,1
1437000,2,3,0
1438000,1,4,0
1439000,1,2,1
1440000,1,2,1
1441000,2,4,0
1442000,2,4,1
1443000,1,3,0
1444000,3,4,0
1445000,1,4,1
1446000,3,4,1
1447000,3,4,1
1448000,2,4,0
1449000,1,3,1
1450000,1,3,1
1451000,3,4,1
1452000,2,3,1
1453000,1,4,1
1454000,2,3,1
1455000,1,4,1
1456000,1,4,1
1457000,1,3,1
1458000,1,2,1
1459000,2,3,1
1460000,2,4,1
1461000,1,2,1
1462000,2,3,1
1463000,1,2,1
1464000,1,4,1
1465000,1,2,1
1466000,1,2,1
1467000,2,3,1
1468000,2,3,1
1469000,2,3,1
1470000,3,4,1
1471000,1,2,0
1472000,2,3,0
1473000,3,4,0
1474000,3,4,1
1475000,2,4,1
1476000,2,4,1
1477000,1,4,1
1478000,3,4,1
1479000,1,2,1
1480000,2,3,1
1481000,2,4,0
1482000,3,4,1
1483000,1,2,1
1484000,1,3,0
1485000,1,3,0
1486000,1,4,1
1487000,2,3,1
