generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9800000,0,-20.419,625.326,0.0322667,0.347
9820000,0,-21.5498,627.832,4.75862,0.447
9840000,1,-34.1498,630.122,4.29336,0.522
9860000,0,-20.8249,626.235,0.403592,0.409
9880000,0,-21.0867,626.678,2.37003,0.422
9900000,0,-21.3397,627.49,1.49775,0.51
9920000,0,-21.0849,626.457,0.551771,0.4192
9940000,0,-20.5647,626.655,0.589225,0.405
9960000,1,-31.7577,626.986,3.29864,0.4195
9980000,0,-21.6687,627.109,1.07959,0.5365
10000000,0,-20.8038,626.864,0.539037,0.398
10020000,0,-20.8552,627.388,0.643232,0.6
10040000,0,-21.7301,627.514,0.0173614,0.405167
10060000,0,-21.3377,626.044,0.86027,0.402
10080000,0,-21.4456,627.186,0.611631,0.473231
10100000,1,-32.1783,623.471,5.11059,0.496308
10120000,0,-20.6323,625.565,0.0118068,0.4682
10140000,0,-19.9192,622.529,1.22672,0.453333
10160000,0,-22.0953,626.79,0.323553,0.4486
10180000,0,-20.7,626.41,0.57877,0.4495
10200000,0,-20.6449,627.105,0.21855,0.487
10220000,0,-20.5513,627.152,1.49103,0.513
10240000,0,-20.6248,626.206,0.460367,0.4504
10260000,0,-21.1169,627.634,2.34175,0.3605
10280000,1,-31.4452,625.181,0.998472,0.643
10300000,0,-21.12,626.477,0.0578085,0.469
10320000,0,-20.4905,626.239,0.0978796,0.435769
10340000,1,-31.3272,626.176,2.85589,0.436
10360000,0,-21.3807,627.652,1.07259,0.411333
10380000,1,-31.7133,623.342,1.14064,0.42125
10400000,1,-32.5173,629.095,1.4043,0.57025
10420000,0,-20.6941,626.003,1.83878,0.397
10440000,0,-21.0952,627.055,0.324195,0.479
10460000,0,-20.9953,627.202,0.643387,0.435
10480000,0,-20.8069,626.447,0.0754333,0.489
10500000,3,-54.7244,631.691,1.83204,0.624
10520000,0,-21.226,626.843,1.61203,0.4206
10540000,0,-21.5272,627.77,0.60103,0.373
10560000,0,-20.2835,625.645,0.0535061,0.384
10580000,0,-20.7971,625.227,0.217572,0.547
10600000,1,-31.3668,629.442,5.09827,0.429
10620000,0,-21.0358,627.154,2.11687,0.498
10640000,0,-19.4969,621.954,0.0984249,0.406667
10660000,0,-21.8606,627.786,2.16029,0.372
10680000,0,-20.67,626.659,0.254058,0.392
10700000,0,-21.3558,627.004,0.905641,0.455
10720000,0,-21.3026,626.9,0.831041,0.404
10740000,0,-20.5086,625.636,1.03021,0.472
10760000,0,-21.3651,626.586,0.566873,0.472
10780000,1,-31.094,626.038,1.86568,0.582
10800000,1,-30.3485,625.676,2.52816,0.44925
10820000,1,-32.5782,631.59,2.45363,0.535
10840000,0,-20.3408,626.181,0.212531,0.409
10860000,0,-19.9456,624.887,1.99171,0.403
10880000,0,-22.5332,624.799,0.0101299,0.437
10900000,0,-20.3332,626.481,2.51888,0.401
10920000,1,-30.0262,629.334,1.25529,0.456667
